ID; Name; link  
1025;HELLOGOLD — Platform for gold-based savings and financing.;https://www.hellogold.org/
1026;REX — Decentralized real estate listing platform built on Ethereum.;http://rexmls.com/
1027;VISTA FINANCIAL — A new blockchain investment service.;http://www.vistafin.com/
1028;BITS DIGIT — An ecosystem designed for non-technical crypto users.;https://bitsdigit.com/
1029;MONETHA — Decentralized reputation and payments for commerce.;http://www.monetha.io/
1030;REVAIN — Transparent, blockchain based review platform.;https://crowdsale.revain.org/
1031;BOWHEAD HEALTH — The first medical instrument powered by blockchain.;https://www.bowheadhealth.com/
1032;RADOS — A crypto investment portal for consumers.;https://www.rados.io/
1033;BENJACOIN — A blockchain based ad network fighting ad fraud.;https://www.benjacoin.com/
1034;INDORSE — A decentralized, professional social network.;http://www.indorse.io/
1035;CONPAY — Decentralized payment system for multiple cryptocurrencies.;https://conpay.io/
1036;GX COIN — Wealth management solutions for the future.;https://www.genevieveco.com/
1037;GROCERYX — Platform for community based distribution of food.;http://www.groceryx.io/
1038;REDTICKET — Movie creation and ticketing platform.;https://redticket.online/en/
1039;GOLDEN MILE — A decentralized network for buying, selling, and swapping.;https://www.goldenmile.io/
1040;XPLAY — An AI-driven adult entertainment ecosystem.;http://xplay.fund/
1041;MOOSECOIN — A decentralized organization for musicians.;http://www.moosecoin.io/
1042;TOMAHAWKCOIN — Oil field exploration in California.;http://www.tomahawkcoin.com/
1043;SOSNOVKINO — An investment fund for land and real estate.;http://sosnovkino.info/
1044;7YPE — Ethereum-based cryptocurrency for movie production.;http://7ype.com/
1045;CORION — Accelerating mainstream adoption of cryptocurrencies.;https://www.corion.io/
1046;IMPERIUM — No-fee sports betting platform built on Ethereum.;https://www.imperium.network/
1047;FLUENCE — Decentralized storage platform for structured data.;http://fluence.ai/preico
1048;OPUS — A decentralized music platform built on Ethereum.;http://opus-foundation.org/
1049;BITBOUNCE / CREDO — A cryptocurrency solution for email spam.;https://bitbounce.io/
1050;LUXICO — Blockchain for worldwide luxury rentals.;http://luxico.io/
1051;PROPY — Decentralized global real estate market.;http://tokensale.propy.com/
1052;WEPOWER (PRE-SALE) — Platform to buy, trade or invest in tokenized green energy.;https://wepower.network/
1053;PAYPIE — A risk score algorithm based on decentralized accounting.;https://www.paypie.com/
1054;TRACKR — A smart crypto prediction and growth platform.;https://www.trackr.im/
1055;ATB COIN — Blockchain with fast, secure and near-zero cost payments.;https://atbcoin.com/
1056;ENJIN COIN — A smart cryptocurrency for gaming.;https://enjincoin.io/
1057;OBSIDIAN — A platform for secure communication and file transfer.;http://obsidianplatform.com/
1058;SNAPUP — A revolutionary platform to shop for premium products.;https://ico.snapup.biz/
1059;SALT LENDING — A blockchain based lending platform.;https://saltlending.com/
1060;TRAFFICX — Decentralized transportation platform built on Ethereum.;http://trafficx.org/
1061;[ICO CANCELLED] SLOTNSLOT — Online slot machine platform running on Ethereum.;https://slotnslot.com/
1062;GRANT HERO FOUNDATION — Decentralized non-profit organization.;https://crowdsale.granthero.ngo/
1063;NEBLIO — Blockchain platform for enterprise applications and services.;https://nebl.io/
1064;FACECOIN — A decentralized social network.;http://facecoin.tech/
1065;LAMPIX — Blockchain based computer vision & machine learning.;https://lampix.co/token.html
1066;INTELLIUM — A cryptocurrency backed startup accelerator.;http://intellium-ico.com/index.html
1067;BLOCKCAT — Create smart contracts with no programming required.;https://blockcat.io/
1068;DECENTRALAND — A blockchain based virtual reality world.;https://decentraland.org/
1069;LAMBO TOKEN — A lamp tipping bot integrated with Reddit.;http://lambotoken.io/
1070;KNOWS — Monetize your knowledge in 5 minutes.;https://www.knows.online/
1071;MYBIT — Decentralized asset management platform.;http://mybit.io/
1072;STOX — An Ethereum-based prediction market platform.;https://www.stox.com/
1073;AGRELLO — Legally-binding smart contracts on the blockchain.;https://www.agrello.org/
1074;LAST WILL — Smart contract wills for sudden illness or death.;https://lastwill.io/en/
1075;8 CIRCUIT STUDIOS — An innovative game development ecosystem.;https://www.tokensale.8circuitstudios.com/
1076;0X (ZRX) — Protocol for decentralized exchange built on Ethereum.;https://www.0xproject.com/
1077;TARGET COIN — A crypto investment fund that utilizes machine learning.;https://www.tgtcoins.com/
1078;BHOTSPOT — A decentralized WiFi hotspot system.;https://bhotspot.net/
1079;TRAVELCOIN — Decentralizing the travel ecosystem with smart bookings.;https://www.travelcoins.io/
1080;TRIBETOKEN — A decentralized charity platform built on Ethereum.;https://tribetoken.org/
1081;HIVE PROJECT — Providing liquidity to small businesses using crypto.;https://www.hive-project.net/
1082;SOCIALX (PRE-SALE) — A decentralized social network.;https://socialx.network/
1083;BOLENUM — Crypto services provider targeting Africa.;http://bolenum.com/
1084;COINJOB — A distributed labor marketplace built on Ethereum.;http://www.coinjob.net/
1085;A2B.DIRECT — Online cargo and fulfillment logistics.;http://ico.a2b.direct/
1086;SURETLY — The world's first crowd-vouching platform.;https://www.ico.suretly.com/
1087;SOMA (PRE-SALE) — A decentralized social marketplace.;https://soma.co/
1088;DIGITAL DEVELOPERS FUND — Investment fund focused on high growth digital assets.;https://www.digitaldevelopersfund.com/ico
1089;DIMCOIN — P2P crypto exchange built on NEM.;https://www.dimcoin.io/
1090;PO.ET — Tracking intellectual property ownership and attribution.;https://po.et/
1091;WORLD OF BATTLES — A decentralized eSports platform that connects with Twitch.;https://ico.worldofbattles.io/
1092;CRAZYBET — Betting platform to bet on any event.;https://www.crazybet.io/
1093;ARTCOIN — A conduit supporting a democratized art collection.;http://artcoin.fund/
1094;KUNA EXCHANGE — A public cryptoassets exchange.;https://kuna.io/sco?lang=en
1095;SOCCERCHAIN — Multiplayer game based on live soccer betting.;http://www.soccerchain.com/
1096;INVESTFEED — The first cryptocurrency social network.;https://www.investfeed.com/
1097;FOLIO NINJA — An automated trading bot, arbitrage & AI trading engine.;https://www.folio.ninja/
1098;HUBCOIN — Uniting altcoin developers and providing resources.;https://www.coinexchange.io/market/HUB/BTC
1099;MOTHERSHIP — A state of the art digital asset exchange.;https://mothership.cx/
1100;SENTIGRAPH — Platform to plot emotional coordinate data.;https://www.sentigraph.io/
1101;BATTLEDROME — The modern coliseum for gladiatorial combat.;http://www.battledrome.io/
1102;MONSTER BYTE — Existing crypto gambling company looking to expand.;https://www.monsterbyte.io/ico
1103;TIERION — A new standard for verifiable data.;https://tokensale.tierion.com/?utm_medium=listings&utm_source=icoalert&utm_campaign=tokensale
1104;ALLOWANCE NETWORK — A network of decentralized allowance.;https://allowance.network/
1105;DISTRICT0X — A network of decentralized markets and communities.;https://district0x.io/
1106;SUNCONTRACT — An energy resources market built on Ethereum.;https://suncontract.org/
1107;(PRESALE) DENTACOIN — The first blockchain concept for the Global Dental Industry.;http://dentacoin.com/
1108;SUPERIOR COIN — A new cryptocurrency that claims to be private and untraceable.;https://thesuperiorcoin.com/
1109;DELPHI — A new prediction market built on Ethereum.;https://delphi.markets/
1110;LOOQ — A decentralized marketplace for virtual reality gaming.;https://looq.io/
1111;INSUREX — A blockchain based insurance marketplace.;https://www.insurex.co/
1112;GIGA WATT — Full-service crypto mining solutions provider.;https://cryptonomos.com/wtt/
1113;DROPLEX — The most secure and anonymous cryptocurrency.;https://droplex.org/index.php
1114;TRUE FLIP LOTTERY — International anonymous blockchain lottery with instant payouts.;https://ico.trueflip.io/
1115;DAO.CASINO — Protocol for gambling on Ethereum.;https://dao.casino/
1116;BLOCKTIX — Counterfeit-resistant ticketing system.;https://blocktix.io/
1117;DENT — Marketplace for buying and selling mobile data.;https://www.dentcoin.com/
1118;NEVERDIE — Multi-platform Ethereum blockchain gaming.;https://neverdie.com/
1119;GEOFOUNDERS — Software collective building blockchain apps & services.;http://www.geofounders.com/ico/
1120;PRIMALBASE — A distributed workspace for the tech community.;http://primalbase.com/
1121;ICON — Building the largest decentralized network in the world.;https://icon.foundation/en/
1122;FUND YOURSELF NOW — Crypto crowdfunding platform.;https://www.fundyourselfnow.com/
1123;MASS — A fund that offers exposure to masternodes and staking.;https://mass.cloud/
1124;SKINCOIN — E-sports betting and digital skin trading / gambling.;https://skincoin.org/
1125;BITCLAVE (PRE-SALE) — Blockchain based, decentralized search engine.;https://www.bitclave.com/
1126;GILGAM.ES — Competitive video game (eSports) platform built on Ethereum.;https://ico.gilgam.es/presale
1127;SLOGN (PRE-SALE) — A decentralized logistics platform.;https://www.slogn.net/
1128;ENCRYPGEN — Secure storage for genomic (gene) information.;http://www.encrypgen.com/ico/
1129;BITQUENCE — People-powered crypto services.;https://www.bitquence.com/main/
1130;POPULOUS — A next-generation invoice and trade finance platform.;http://www.populous.co/
1131;PRESSONE — Decentralized content publishing built on EOS.;https://press.one/
1132;OROCRYPT — Digitized precious metals built on Ethereum.;https://orocrypt.com/
1133;COMPCOIN — Enabling users to save and invest with AI.;https://compcoin.com/
1134;TEZOS — The self-amending crypto ledger with smart contracts.;https://tezos.com/
1135;NIMIQ — The browser-based Blockchain & Ecosystem for everyone.;https://nimiq.com/
1136;LEVIARCOIN — A software protection tool and currency.;https://leviarcoin.org/project
1137;ONPLACE — Enabling users to invest in private companies.;http://investments.onplace.io/
1138;SANTIMENT — The crowd insight / intelligence platform.;http://www.santiment.net/
1139;POLYBIUS — Project aimed to create a regulated bank for the digital generation.;https://polybius.io/
1140;STARTA — A startup accelerator in Eastern Europe.;https://startaico.com/
1141;RIALTO.AI — Crypto arbitrage, market making, and AI algorithms.;https://www.rialto.ai/
1142;ADEX NETWORK — Decentralized ad network built on Ethereum.;http://www.adex.network/
1143;BLOCKPOOL — A pool of blockchain-based business solutions.;https://blockpool.io/
1144;DRP / DCORP — DAO for democratizing venture capitalism.;https://www.dcorp.it/
1145;SPHRE — An IT firm focused on blockchain projects.;http://www.sphre.co/
1146;CRYPVISER — Encrypted social and business communication.;https://ico.crypviser.net/
1147;21MILLION — Crypto-funded blockchain indy TV series.;https://www.21million.co.uk/
1148;NVO — Cross-platform, modular, decentralized exchange.;https://nvo.io/
1149;IDICE — Dice gambling on Ethereum.;https://crowdsale.idice.io/
1150;ADTOKEN — An Ethereum-based solution for digital advertising.;https://adtoken.com/
1151;MASKNETWORK — Peer-to-peer social trading network.;http://masknetwork.com/
1152;CRYPTOPING — An intelligent bot that monitors crypto markets.;https://cryptoping.tech/
1153;OCTANOX — Low cost, hybrid PoW / PoS blockchain.;http://octanox.org/
1154;OMISE GO — Blockchain-based financial services paltform.;https://omg.omise.co/
1155;TENX — Adding interoperability to existing blockchains.;https://www.tenx.tech/
1156;OPEN ANX — An open-source, decentralized crypto exchange.;https://www.openanx.org/
1157;FUNFAIR — Decentralized Ethereum-based casino platform.;https://www.funfair.io/
1158;WAGERR — Decentralized sports betting platform.;http://www.wagerr.com/
1159;CIVIC — Digital identity management built on Rootstock.;https://tokensale.civic.com/
1160;INTERNET OF COINS — Decentralized inclusive cryptocurrency environment.;https://coinstorm.net/
1161;STATUS — Mobile operating system (OS) built on Ethereum.;https://status.im/
1162;BETH — A closed-end fund based on "deep learning" research.;https://beth.jp/
1163;MONACO — A debit card for spending cryptocurrencies.;https://mona.co/
1164;SONM — Decentralized worldwide fog computer for general purpose computing.;https://sonm.io/
1165;MINEXCOIN — Low volatility crypto payments system.;https://minexcoin.com/
1166;BANCOR — Decentralized, autonomous exchange built on Ethereum.;https://www.bancor.network/
1167;ZRCOIN — World's first commodity-backed blockchain option.;https://zrcoin.io/
1168;ZIBER — The First Blockchain mobile operator.;https://ziber.io/
1169;AETERNITY (ROUND 2) — Smart contract platform competing with Ethereum.;http://www.aeternity.com/
1170;ECOBIT — A "green project" with a focus on sustainable farming.;http://ecobit.io/
1171;COFOUND.IT — Token crowdsale and coaching platform for blockchain startups.;https://cofound.it/
1172;VOISE — A fair platform for musicians built on Ethereum.;https://voise.it/
1173;DECO — Aiming to make cryptocurrencies a mainstream payment option.;https://decocurrency.com/
1174;PATIENTORY — Blockchain-based healthcare data storage and solutions.;http://www.patientory.com/
1175;EMBERMINE — Blockchain-based services for creatives.;https://embermine.com/
1176;ADEL — Community-based project funding platform.;https://www.adelphoi.io/
1177;EXSCUDO — A financial ecosystem of six inter-working products.;https://exscudo.com/
1178;BASIC ATTENTION TOKEN (BAT) — Ethereum-based digital advertising.;https://basicattentiontoken.org/
1179;MYSTERIUM — Private, decentralized, crowdsourced VPN.;https://mysterium.network/
1180;ENCRYPTOTEL — Secure VoIP communications infrastructure.;http://ico.encryptotel.com/
1181;ZENGOLD — Crypto assets backed by physical gold.;http://www.zengold.org/
1182;STORJ — Decentralized cloud storage migrating to Ethereum.;https://storj.me/2p1PybM
1183;MOBILEGO — Crypto-centric mobile gaming platform.;https://mobilego.io/
1184;METAL — Rewards for making purchases with cryptocurrencies.;https://www.metalpay.com/
1185;E4ROW — Smart contract poker and gaming built on Ethereum.;https://www.e4row.co.il/
1186;QRL — The quantum-resistant ledger. (Hit funding cap during private pre-sale.);http://theqrl.org/
1187;VIVA — Blockchain with new consensus algorithm, Proof-of-Authority.;https://vivaco.in/
1188;CRYPTOFORECAST — An attempt to forecast future crypto prices.;https://www.cryptoforecast.com/
1189;ARAGON — Everything you need to run your company on Ethereum.;https://aragon.network/
1190;ETH BITS — Facilitating trades between bank accounts and cryptos.;https://ico.ethbits.com/
1191;SIKOBA — Peer-to-peer IOU / credit platform.;http://www.sikoba.com/
1192;PEERPLAYS — Peer-to-peer gambling and betting platform.;https://www.peerplays.com/crowdfund/
1193;THE LEGENDS ROOM — A gentlemen's club with its own cryptocurrency.;https://legendsroomlv.com/
1194;BOSCOIN — Congressional cryptocurrency for trust contracts.;https://www.boscoin.io/
1195;ETHEREUM MOVIE VENTURE — World's first Ethereum-funded movie.;http://ico.swisscoast.com/
1196;LIBERSTAD — Project which aims to establish Norway's first private city.;http://www.liberstad.com/
1197;CREATIVECHAIN — Content authorship, ownership, and distribution platform.;https://creativechain.org/project/
1198;TOKENCARD — Spend ETH and ERC-20 tokens anywhere.;http://tokencard.io/
